,path,items,AGM
873,GZIP_y2016_s2000/CIK__1474439__serial__892736__date__2016-08-25.txt.gz,True,False
874,GZIP_y2016_s2000/CIK__1475273__serial__854931__date__2016-03-29.txt.gz,True,False
875,GZIP_y2016_s2000/CIK__1475274__serial__874033__date__2016-05-03.txt.gz,False,False
876,GZIP_y2016_s2000/CIK__1476045__serial__909818__date__2016-10-11.txt.gz,False,False
877,GZIP_y2016_s2000/CIK__1476170__serial__854954__date__2016-02-03.txt.gz,False,False
878,GZIP_y2016_s2000/CIK__1476204__serial__892779__date__2016-08-15.txt.gz,False,False
879,GZIP_y2016_s2000/CIK__1476963__serial__909845__date__2016-10-06.txt.gz,False,False
880,GZIP_y2016_s2000/CIK__1477009__serial__874082__date__2016-06-24.txt.gz,False,False
881,GZIP_y2016_s2000/CIK__1477168__serial__892802__date__2016-08-31.txt.gz,False,False
882,GZIP_y2016_s2000/CIK__1478069__serial__855005__date__2016-01-20.txt.gz,False,False
883,GZIP_y2016_s2000/CIK__1478121__serial__892819__date__2016-08-08.txt.gz,False,False
884,GZIP_y2016_s2000/CIK__1478454__serial__892826__date__2016-07-27.txt.gz,False,False
885,GZIP_y2016_s2000/CIK__1478454__serial__909872__date__2016-10-25.txt.gz,False,False
886,GZIP_y2016_s2000/CIK__1481792__serial__874131__date__2016-05-19.txt.gz,False,True
887,GZIP_y2016_s2000/CIK__1481832__serial__874134__date__2016-05-05.txt.gz,False,False
888,GZIP_y2016_s2000/CIK__1482912__serial__909912__date__2016-10-18.txt.gz,False,False
889,GZIP_y2016_s2000/CIK__1484565__serial__874162__date__2016-06-14.txt.gz,False,False
890,GZIP_y2016_s2000/CIK__1486159__serial__909939__date__2016-10-21.txt.gz,False,False
891,GZIP_y2016_s2000/CIK__1486299__serial__855104__date__2016-03-15.txt.gz,False,False
892,GZIP_y2016_s2000/CIK__1486299__serial__874187__date__2016-05-11.txt.gz,False,False
893,GZIP_y2016_s2000/CIK__1486299__serial__892916__date__2016-07-29.txt.gz,False,True
894,GZIP_y2016_s2000/CIK__1486299__serial__892917__date__2016-08-22.txt.gz,False,False
895,GZIP_y2016_s2000/CIK__1487052__serial__892932__date__2016-07-22.txt.gz,False,False
896,GZIP_y2016_s2000/CIK__1487197__serial__892937__date__2016-09-06.txt.gz,False,False
897,GZIP_y2016_s2000/CIK__1487712__serial__874234__date__2016-06-01.txt.gz,False,False
898,GZIP_y2016_s2000/CIK__1487712__serial__892951__date__2016-08-15.txt.gz,False,False
899,GZIP_y2016_s2000/CIK__1487906__serial__874249__date__2016-06-29.txt.gz,False,False
900,GZIP_y2016_s2000/CIK__1487906__serial__892966__date__2016-07-26.txt.gz,False,False
901,GZIP_y2016_s2000/CIK__1487997__serial__855167__date__2016-01-07.txt.gz,False,False
902,GZIP_y2016_s2000/CIK__1488075__serial__909997__date__2016-11-02.txt.gz,False,False
903,GZIP_y2016_s2000/CIK__1488917__serial__910016__date__2016-11-17.txt.gz,False,True
904,GZIP_y2016_s2000/CIK__1489137__serial__855198__date__2016-02-02.txt.gz,False,False
905,GZIP_y2016_s2000/CIK__1489902__serial__893010__date__2016-07-21.txt.gz,False,False
906,GZIP_y2016_s2000/CIK__1490165__serial__874324__date__2016-06-03.txt.gz,False,False
907,GZIP_y2016_s2000/CIK__1490165__serial__910032__date__2016-10-05.txt.gz,False,False
908,GZIP_y2016_s2000/CIK__1490630__serial__893034__date__2016-09-19.txt.gz,False,False
909,GZIP_y2016_s2000/CIK__1490636__serial__855225__date__2016-03-18.txt.gz,False,False
910,GZIP_y2016_s2000/CIK__1490892__serial__910055__date__2016-12-22.txt.gz,False,False
911,GZIP_y2016_s2000/CIK__1490906__serial__874355__date__2016-04-28.txt.gz,False,False
912,GZIP_y2016_s2000/CIK__1490983__serial__855244__date__2016-02-29.txt.gz,False,False
913,GZIP_y2016_s2000/CIK__1491487__serial__893060__date__2016-08-08.txt.gz,False,False
914,GZIP_y2016_s2000/CIK__1491487__serial__893061__date__2016-08-18.txt.gz,False,False
915,GZIP_y2016_s2000/CIK__1491576__serial__874379__date__2016-05-12.txt.gz,False,False
916,GZIP_y2016_s2000/CIK__1491675__serial__874387__date__2016-04-28.txt.gz,False,False
917,GZIP_y2016_s2000/CIK__1491778__serial__910071__date__2016-10-07.txt.gz,True,False
918,GZIP_y2016_s2000/CIK__1492298__serial__855271__date__2016-02-23.txt.gz,False,False
919,GZIP_y2016_s2000/CIK__1492658__serial__910089__date__2016-12-29.txt.gz,False,False
920,GZIP_y2016_s2000/CIK__1492691__serial__874424__date__2016-06-07.txt.gz,False,False
921,GZIP_y2016_s2000/CIK__1492869__serial__893094__date__2016-09-08.txt.gz,False,False
922,GZIP_y2016_s2000/CIK__14930_0__serial__855293__date__2016-02-12.txt.gz,True,False
923,GZIP_y2016_s2000/CIK__1493225__serial__855300__date__2016-02-01.txt.gz,False,False
924,GZIP_y2016_s2000/CIK__1494582__serial__893123__date__2016-07-07.txt.gz,False,False
925,GZIP_y2016_s2000/CIK__1495320__serial__910137__date__2016-10-12.txt.gz,False,False
926,GZIP_y2016_s2000/CIK__1495320__serial__910138__date__2016-12-07.txt.gz,False,False
927,GZIP_y2016_s2000/CIK__1495584__serial__893155__date__2016-08-12.txt.gz,False,False
928,GZIP_y2016_s2000/CIK__1496264__serial__855367__date__2016-01-14.txt.gz,False,False
929,GZIP_y2016_s2000/CIK__1496264__serial__893169__date__2016-08-04.txt.gz,False,False
930,GZIP_y2016_s2000/CIK__1496292__serial__855375__date__2016-03-21.txt.gz,False,False
931,GZIP_y2016_s2000/CIK__1496443__serial__910166__date__2016-11-16.txt.gz,True,False
932,GZIP_y2016_s2000/CIK__1497645__serial__855403__date__2016-02-24.txt.gz,False,False
933,GZIP_y2016_s2000/CIK__1497770__serial__855414__date__2016-02-18.txt.gz,False,False
934,GZIP_y2016_s2000/CIK__1497770__serial__910198__date__2016-12-14.txt.gz,False,False
935,GZIP_y2016_s2000/CIK__1498710__serial__874573__date__2016-05-09.txt.gz,False,False
936,GZIP_y2016_s2000/CIK__1498828__serial__855444__date__2016-03-16.txt.gz,False,False
937,GZIP_y2016_s2000/CIK__1499200__serial__855447__date__2016-01-14.txt.gz,False,False
938,GZIP_y2016_s2000/CIK__1499961__serial__874611__date__2016-05-16.txt.gz,False,False
939,GZIP_y2016_s2000/CIK__1500217__serial__893261__date__2016-07-29.txt.gz,False,False
940,GZIP_y2016_s2000/CIK__1500375__serial__910255__date__2016-11-10.txt.gz,False,True
941,GZIP_y2016_s2000/CIK__1500554__serial__855483__date__2016-01-28.txt.gz,False,False
942,GZIP_y2016_s2000/CIK__1501729__serial__855503__date__2016-02-22.txt.gz,False,False
943,GZIP_y2016_s2000/CIK__1502749__serial__910316__date__2016-10-18.txt.gz,False,False
944,GZIP_y2016_s2000/CIK__1502756__serial__874688__date__2016-04-04.txt.gz,False,False
945,GZIP_y2016_s2000/CIK__1503458__serial__893327__date__2016-09-09.txt.gz,False,False
946,GZIP_y2016_s2000/CIK__1503518__serial__855548__date__2016-03-04.txt.gz,False,False
947,GZIP_y2016_s2000/CIK__1503518__serial__910331__date__2016-12-16.txt.gz,False,False
948,GZIP_y2016_s2000/CIK__1504619__serial__855576__date__2016-01-11.txt.gz,False,False
949,GZIP_y2016_s2000/CIK__1504619__serial__910362__date__2016-11-02.txt.gz,False,False
950,GZIP_y2016_s2000/CIK__1506251__serial__874766__date__2016-06-28.txt.gz,False,True
951,GZIP_y2016_s2000/CIK__1506270__serial__893384__date__2016-08-02.txt.gz,False,False
952,GZIP_y2016_s2000/CIK__1506307__serial__855611__date__2016-02-22.txt.gz,False,False
953,GZIP_y2016_s2000/CIK__1506503__serial__874783__date__2016-04-05.txt.gz,False,False
954,GZIP_y2016_s2000/CIK__1506928__serial__893412__date__2016-08-01.txt.gz,False,False
955,GZIP_y2016_s2000/CIK__1507563__serial__893427__date__2016-09-08.txt.gz,False,False
956,GZIP_y2016_s2000/CIK__1507563__serial__910415__date__2016-11-14.txt.gz,False,False
957,GZIP_y2016_s2000/CIK__1507615__serial__855652__date__2016-02-03.txt.gz,True,False
958,GZIP_y2016_s2000/CIK__1509228__serial__855689__date__2016-01-28.txt.gz,False,False
959,GZIP_y2016_s2000/CIK__1509589__serial__855701__date__2016-02-29.txt.gz,False,False
960,GZIP_y2016_s2000/CIK__1509589__serial__874873__date__2016-06-09.txt.gz,False,False
961,GZIP_y2016_s2000/CIK__1509879__serial__855708__date__2016-02-26.txt.gz,True,False
962,GZIP_y2016_s2000/CIK__1510964__serial__855724__date__2016-02-11.txt.gz,False,False
963,GZIP_y2016_s2000/CIK__1513856__serial__893589__date__2016-09-28.txt.gz,True,False
964,GZIP_y2016_s2000/CIK__1513965__serial__874974__date__2016-05-09.txt.gz,True,False
965,GZIP_y2016_s2000/CIK__1513965__serial__874976__date__2016-06-20.txt.gz,True,False
966,GZIP_y2016_s2000/CIK__1514242__serial__855805__date__2016-03-17.txt.gz,False,False
967,GZIP_y2016_s2000/CIK__1514242__serial__893616__date__2016-09-02.txt.gz,False,True
968,GZIP_y2016_s2000/CIK__1514705__serial__855814__date__2016-01-08.txt.gz,False,True
969,GZIP_y2016_s2000/CIK__1514732__serial__893631__date__2016-09-13.txt.gz,False,False
970,GZIP_y2016_s2000/CIK__1515673__serial__875031__date__2016-05-09.txt.gz,False,False
971,GZIP_y2016_s2000/CIK__1516479__serial__910654__date__2016-11-03.txt.gz,False,False
972,GZIP_y2016_s2000/CIK__1517389__serial__910682__date__2016-10-27.txt.gz,True,False
973,GZIP_y2016_s2000/CIK__1517401__serial__910685__date__2016-12-08.txt.gz,False,False
974,GZIP_y2016_s2000/CIK__1518222__serial__855895__date__2016-01-22.txt.gz,False,False
975,GZIP_y2016_s2000/CIK__1518380__serial__893719__date__2016-09-13.txt.gz,False,False
976,GZIP_y2016_s2000/CIK__1518520__serial__893725__date__2016-07-19.txt.gz,False,False
977,GZIP_y2016_s2000/CIK__1518587__serial__910712__date__2016-11-14.txt.gz,False,False
978,GZIP_y2016_s2000/CIK__1518621__serial__893735__date__2016-09-13.txt.gz,False,False
979,GZIP_y2016_s2000/CIK__1519061__serial__893750__date__2016-08-31.txt.gz,False,True
980,GZIP_y2016_s2000/CIK__1520697__serial__855970__date__2016-01-04.txt.gz,False,False
981,GZIP_y2016_s2000/CIK__1521420__serial__893798__date__2016-07-05.txt.gz,True,False
982,GZIP_y2016_s2000/CIK__1521476__serial__855994__date__2016-01-04.txt.gz,False,False
983,GZIP_y2016_s2000/CIK__1521847__serial__875181__date__2016-06-20.txt.gz,False,False
984,GZIP_y2016_s2000/CIK__1521945__serial__856001__date__2016-03-22.txt.gz,False,False
985,GZIP_y2016_s2000/CIK__1521951__serial__893808__date__2016-08-01.txt.gz,False,False
986,GZIP_y2016_s2000/CIK__1522327__serial__856014__date__2016-01-21.txt.gz,False,False
987,GZIP_y2016_s2000/CIK__1522327__serial__893816__date__2016-07-21.txt.gz,False,False
988,GZIP_y2016_s2000/CIK__1522616__serial__910798__date__2016-11-18.txt.gz,False,False
989,GZIP_y2016_s2000/CIK__1522690__serial__893824__date__2016-09-19.txt.gz,False,False
990,GZIP_y2016_s2000/CIK__1522704__serial__856029__date__2016-03-10.txt.gz,False,False
991,GZIP_y2016_s2000/CIK__1524025__serial__875225__date__2016-06-10.txt.gz,False,False
992,GZIP_y2016_s2000/CIK__1524358__serial__910828__date__2016-12-09.txt.gz,False,False
993,GZIP_y2016_s2000/CIK__1524931__serial__856060__date__2016-03-01.txt.gz,False,False
994,GZIP_y2016_s2000/CIK__1525769__serial__910849__date__2016-12-06.txt.gz,False,False
995,GZIP_y2016_s2000/CIK__1526113__serial__893882__date__2016-08-04.txt.gz,False,False
996,GZIP_y2016_s2000/CIK__1526113__serial__910854__date__2016-11-14.txt.gz,False,False
997,GZIP_y2016_s2000/CIK__1526952__serial__910879__date__2016-11-16.txt.gz,False,False
998,GZIP_y2016_s2000/CIK__1527166__serial__875288__date__2016-04-27.txt.gz,False,False
999,GZIP_y2016_s2000/CIK__1527166__serial__910883__date__2016-10-26.txt.gz,False,False
1000,GZIP_y2016_s2000/CIK__1527541__serial__893921__date__2016-08-08.txt.gz,False,False
1001,GZIP_y2016_s2000/CIK__1527709__serial__893957__date__2016-08-16.txt.gz,False,False
1002,GZIP_y2016_s2000/CIK__1528061__serial__893965__date__2016-08-09.txt.gz,False,False
1003,GZIP_y2016_s2000/CIK__1528129__serial__875340__date__2016-04-19.txt.gz,False,False
1004,GZIP_y2016_s2000/CIK__1528129__serial__893974__date__2016-08-03.txt.gz,False,False
1005,GZIP_y2016_s2000/CIK__1528129__serial__910923__date__2016-10-12.txt.gz,False,False
1006,GZIP_y2016_s2000/CIK__1528837__serial__875366__date__2016-05-23.txt.gz,False,False
1007,GZIP_y2016_s2000/CIK__1528985__serial__856193__date__2016-03-24.txt.gz,False,False
1008,GZIP_y2016_s2000/CIK__1529377__serial__910962__date__2016-10-03.txt.gz,False,False
1009,GZIP_y2016_s2000/CIK__1529864__serial__894013__date__2016-07-07.txt.gz,False,False
1010,GZIP_y2016_s2000/CIK__1531477__serial__910995__date__2016-10-19.txt.gz,True,False
1011,GZIP_y2016_s2000/CIK__1532063__serial__910999__date__2016-12-16.txt.gz,False,False
1012,GZIP_y2016_s2000/CIK__1532079__serial__875424__date__2016-05-20.txt.gz,True,False
1013,GZIP_y2016_s2000/CIK__1532079__serial__894052__date__2016-09-01.txt.gz,False,False
1014,GZIP_y2016_s2000/CIK__1532961__serial__894079__date__2016-08-04.txt.gz,False,False
1015,GZIP_y2016_s2000/CIK__1533040__serial__911026__date__2016-12-19.txt.gz,False,False
1016,GZIP_y2016_s2000/CIK__1533106__serial__911028__date__2016-10-03.txt.gz,False,False
1017,GZIP_y2016_s2000/CIK__1533615__serial__875482__date__2016-06-17.txt.gz,False,False
1018,GZIP_y2016_s2000/CIK__1533615__serial__894090__date__2016-07-22.txt.gz,False,False
1019,GZIP_y2016_s2000/CIK__1534287__serial__875509__date__2016-05-03.txt.gz,False,False
1020,GZIP_y2016_s2000/CIK__1534525__serial__875515__date__2016-05-03.txt.gz,False,False
1021,GZIP_y2016_s2000/CIK__1534675__serial__856299__date__2016-01-13.txt.gz,False,False
1022,GZIP_y2016_s2000/CIK__1534708__serial__875527__date__2016-04-04.txt.gz,False,False
1023,GZIP_y2016_s2000/CIK__1534708__serial__894137__date__2016-09-09.txt.gz,False,False
1024,GZIP_y2016_s2000/CIK__1534708__serial__894138__date__2016-09-13.txt.gz,False,False
1025,GZIP_y2016_s2000/CIK__1535079__serial__856307__date__2016-02-12.txt.gz,False,True
1026,GZIP_y2016_s2000/CIK__1535778__serial__856313__date__2016-02-18.txt.gz,False,False
1027,GZIP_y2016_s2000/CIK__1536256__serial__894168__date__2016-08-16.txt.gz,False,False
1028,GZIP_y2016_s2000/CIK__1537028__serial__875569__date__2016-04-20.txt.gz,False,False
1029,GZIP_y2016_s2000/CIK__1537054__serial__875585__date__2016-06-14.txt.gz,False,False
1030,GZIP_y2016_s2000/CIK__1537435__serial__875593__date__2016-04-15.txt.gz,False,False
1031,GZIP_y2016_s2000/CIK__1537561__serial__856347__date__2016-03-09.txt.gz,False,False
1032,GZIP_y2016_s2000/CIK__1537561__serial__875600__date__2016-04-05.txt.gz,False,False
1033,GZIP_y2016_s2000/CIK__1538263__serial__875616__date__2016-04-26.txt.gz,False,False
1034,GZIP_y2016_s2000/CIK__1538333__serial__875626__date__2016-05-27.txt.gz,False,False
1035,GZIP_y2016_s2000/CIK__1538849__serial__875633__date__2016-05-06.txt.gz,False,False
1036,GZIP_y2016_s2000/CIK__1538990__serial__875640__date__2016-05-20.txt.gz,False,False
1037,GZIP_y2016_s2000/CIK__1538990__serial__911183__date__2016-11-03.txt.gz,False,False
1038,GZIP_y2016_s2000/CIK__1539850__serial__875653__date__2016-05-19.txt.gz,False,False
1039,GZIP_y2016_s2000/CIK__1540159__serial__875663__date__2016-05-17.txt.gz,False,False
1040,GZIP_y2016_s2000/CIK__1540729__serial__856420__date__2016-02-04.txt.gz,False,False
1041,GZIP_y2016_s2000/CIK__1540729__serial__856421__date__2016-02-09.txt.gz,False,False
1042,GZIP_y2016_s2000/CIK__1540729__serial__875671__date__2016-04-06.txt.gz,False,False
1043,GZIP_y2016_s2000/CIK__1540729__serial__875673__date__2016-04-15.txt.gz,False,False
1044,GZIP_y2016_s2000/CIK__1540729__serial__875676__date__2016-05-09.txt.gz,False,False
1045,GZIP_y2016_s2000/CIK__1540729__serial__911215__date__2016-11-09.txt.gz,False,False
1046,GZIP_y2016_s2000/CIK__1540947__serial__856435__date__2016-03-17.txt.gz,True,False
1047,GZIP_y2016_s2000/CIK__1541401__serial__894272__date__2016-08-23.txt.gz,False,False
1048,GZIP_y2016_s2000/CIK__1543623__serial__875718__date__2016-06-29.txt.gz,False,False
1049,GZIP_y2016_s2000/CIK__1544227__serial__894305__date__2016-09-06.txt.gz,True,False
1050,GZIP_y2016_s2000/CIK__1546640__serial__875775__date__2016-04-22.txt.gz,False,False
1051,GZIP_y2016_s2000/CIK__1546679__serial__911270__date__2016-11-29.txt.gz,False,False
1052,GZIP_y2016_s2000/CIK__1547459__serial__875782__date__2016-05-05.txt.gz,False,False
1053,GZIP_y2016_s2000/CIK__1547546__serial__856509__date__2016-01-05.txt.gz,False,False
1054,GZIP_y2016_s2000/CIK__1547546__serial__875788__date__2016-05-09.txt.gz,False,False
1055,GZIP_y2016_s2000/CIK__1547638__serial__875792__date__2016-04-06.txt.gz,False,False
1056,GZIP_y2016_s2000/CIK__1547903__serial__875797__date__2016-05-11.txt.gz,True,False
1057,GZIP_y2016_s2000/CIK__1551423__serial__911329__date__2016-11-01.txt.gz,False,False
1058,GZIP_y2016_s2000/CIK__1551693__serial__856581__date__2016-02-19.txt.gz,False,False
1059,GZIP_y2016_s2000/CIK__1552033__serial__875891__date__2016-05-04.txt.gz,False,False
1060,GZIP_y2016_s2000/CIK__1552189__serial__894429__date__2016-08-05.txt.gz,False,False
1061,GZIP_y2016_s2000/CIK__1552198__serial__911350__date__2016-12-06.txt.gz,False,False
1062,GZIP_y2016_s2000/CIK__1552797__serial__856625__date__2016-03-02.txt.gz,False,False
1063,GZIP_y2016_s2000/CIK__1553023__serial__894455__date__2016-07-08.txt.gz,False,False
1064,GZIP_y2016_s2000/CIK__1553643__serial__875932__date__2016-06-17.txt.gz,True,False
1065,GZIP_y2016_s2000/CIK__1555039__serial__911387__date__2016-11-23.txt.gz,False,False
1066,GZIP_y2016_s2000/CIK__1555039__serial__911389__date__2016-12-20.txt.gz,False,False
1067,GZIP_y2016_s2000/CIK__1555082__serial__856678__date__2016-03-21.txt.gz,False,False
1068,GZIP_y2016_s2000/CIK__1555082__serial__894480__date__2016-08-11.txt.gz,False,False
1069,GZIP_y2016_s2000/CIK__1555082__serial__911395__date__2016-11-17.txt.gz,False,False
1070,GZIP_y2016_s2000/CIK__1555177__serial__911399__date__2016-11-23.txt.gz,False,False
1071,GZIP_y2016_s2000/CIK__1555365__serial__894494__date__2016-09-23.txt.gz,False,False
1072,GZIP_y2016_s2000/CIK__1557255__serial__894532__date__2016-08-03.txt.gz,True,False
1073,GZIP_y2016_s2000/CIK__1557255__serial__894533__date__2016-08-18.txt.gz,False,False
1074,GZIP_y2016_s2000/CIK__1557421__serial__856729__date__2016-01-11.txt.gz,False,False
1075,GZIP_y2016_s2000/CIK__1559356__serial__856779__date__2016-03-16.txt.gz,True,False
1076,GZIP_y2016_s2000/CIK__1559356__serial__876043__date__2016-04-13.txt.gz,False,False
1077,GZIP_y2016_s2000/CIK__1560385__serial__856801__date__2016-02-24.txt.gz,False,False
1078,GZIP_y2016_s2000/CIK__1560385__serial__876071__date__2016-05-20.txt.gz,False,False
1079,GZIP_y2016_s2000/CIK__1560452__serial__894603__date__2016-08-05.txt.gz,False,False
1080,GZIP_y2016_s2000/CIK__1561032__serial__856808__date__2016-03-18.txt.gz,False,False
1081,GZIP_y2016_s2000/CIK__1561528__serial__876086__date__2016-05-18.txt.gz,False,False
1082,GZIP_y2016_s2000/CIK__1561528__serial__894609__date__2016-08-16.txt.gz,False,False
1083,GZIP_y2016_s2000/CIK__1561551__serial__876090__date__2016-04-18.txt.gz,False,False
1084,GZIP_y2016_s2000/CIK__1561622__serial__856821__date__2016-03-11.txt.gz,False,False
1085,GZIP_y2016_s2000/CIK__1561627__serial__856826__date__2016-03-22.txt.gz,False,False
1086,GZIP_y2016_s2000/CIK__1561660__serial__894620__date__2016-07-01.txt.gz,False,False
1087,GZIP_y2016_s2000/CIK__1561743__serial__856835__date__2016-03-02.txt.gz,True,False
1088,GZIP_y2016_s2000/CIK__1561951__serial__876126__date__2016-06-13.txt.gz,False,False
1089,GZIP_y2016_s2000/CIK__1562214__serial__911543__date__2016-11-07.txt.gz,False,False
1090,GZIP_y2016_s2000/CIK__1562528__serial__876163__date__2016-06-17.txt.gz,False,False
1091,GZIP_y2016_s2000/CIK__1563536__serial__911565__date__2016-11-01.txt.gz,False,False
1092,GZIP_y2016_s2000/CIK__1564708__serial__856921__date__2016-02-03.txt.gz,False,False
1093,GZIP_y2016_s2000/CIK__1566011__serial__876225__date__2016-04-28.txt.gz,False,False
1094,GZIP_y2016_s2000/CIK__1566011__serial__876227__date__2016-05-27.txt.gz,True,False
1095,GZIP_y2016_s2000/CIK__1566011__serial__894719__date__2016-07-05.txt.gz,False,False
1096,GZIP_y2016_s2000/CIK__1566011__serial__894722__date__2016-09-07.txt.gz,False,False
1097,GZIP_y2016_s2000/CIK__1566610__serial__894733__date__2016-09-16.txt.gz,False,False
1098,GZIP_y2016_s2000/CIK__1566826__serial__894740__date__2016-09-26.txt.gz,False,False
1099,GZIP_y2016_s2000/CIK__1567345__serial__911626__date__2016-10-24.txt.gz,True,False
1100,GZIP_y2016_s2000/CIK__1567683__serial__911635__date__2016-11-04.txt.gz,True,False
1101,GZIP_y2016_s2000/CIK__1567771__serial__894767__date__2016-07-07.txt.gz,False,False
1102,GZIP_y2016_s2000/CIK__1567925__serial__856986__date__2016-01-22.txt.gz,False,False
1103,GZIP_y2016_s2000/CIK__1567925__serial__911645__date__2016-10-18.txt.gz,False,False
1104,GZIP_y2016_s2000/CIK__1568669__serial__894792__date__2016-09-13.txt.gz,False,False
1105,GZIP_y2016_s2000/CIK__1568669__serial__911665__date__2016-11-04.txt.gz,False,False
1106,GZIP_y2016_s2000/CIK__1568669__serial__911668__date__2016-12-21.txt.gz,False,False
1107,GZIP_y2016_s2000/CIK__1569083__serial__911671__date__2016-10-21.txt.gz,False,False
1108,GZIP_y2016_s2000/CIK__1569329__serial__894807__date__2016-08-11.txt.gz,False,False
1109,GZIP_y2016_s2000/CIK__1569994__serial__911685__date__2016-12-23.txt.gz,False,False
1110,GZIP_y2016_s2000/CIK__1570585__serial__857047__date__2016-01-22.txt.gz,False,False
1111,GZIP_y2016_s2000/CIK__1570585__serial__857078__date__2016-02-24.txt.gz,False,False
1112,GZIP_y2016_s2000/CIK__1570585__serial__857101__date__2016-03-17.txt.gz,False,False
1113,GZIP_y2016_s2000/CIK__1570585__serial__876326__date__2016-04-18.txt.gz,False,False
1114,GZIP_y2016_s2000/CIK__1570585__serial__894826__date__2016-08-17.txt.gz,False,False
1115,GZIP_y2016_s2000/CIK__1570585__serial__894833__date__2016-09-16.txt.gz,False,False
1116,GZIP_y2016_s2000/CIK__1570774__serial__911711__date__2016-11-29.txt.gz,False,False
1117,GZIP_y2016_s2000/CIK__1571236__serial__894842__date__2016-09-16.txt.gz,False,False
1118,GZIP_y2016_s2000/CIK__1571283__serial__876374__date__2016-05-12.txt.gz,False,False
1119,GZIP_y2016_s2000/CIK__1571283__serial__894845__date__2016-08-15.txt.gz,False,False
1120,GZIP_y2016_s2000/CIK__1571776__serial__894854__date__2016-08-09.txt.gz,False,False
1121,GZIP_y2016_s2000/CIK__1571833__serial__876393__date__2016-05-11.txt.gz,False,False
1122,GZIP_y2016_s2000/CIK__1572702__serial__911764__date__2016-11-04.txt.gz,False,False
1123,GZIP_y2016_s2000/CIK__1572910__serial__876438__date__2016-05-10.txt.gz,False,False
1124,GZIP_y2016_s2000/CIK__1573097__serial__876442__date__2016-04-11.txt.gz,False,False
1125,GZIP_y2016_s2000/CIK__1573097__serial__876443__date__2016-05-20.txt.gz,False,False
1126,GZIP_y2016_s2000/CIK__1573516__serial__911775__date__2016-11-02.txt.gz,False,False
1127,GZIP_y2016_s2000/CIK__1574186__serial__857216__date__2016-01-15.txt.gz,False,False
1128,GZIP_y2016_s2000/CIK__1574540__serial__857229__date__2016-01-21.txt.gz,False,False
1129,GZIP_y2016_s2000/CIK__1574540__serial__894925__date__2016-07-06.txt.gz,False,False
1130,GZIP_y2016_s2000/CIK__1574815__serial__876497__date__2016-06-03.txt.gz,False,False
1131,GZIP_y2016_s2000/CIK__1575259__serial__857251__date__2016-02-18.txt.gz,False,False
1132,GZIP_y2016_s2000/CIK__1575879__serial__876541__date__2016-05-27.txt.gz,False,False
1133,GZIP_y2016_s2000/CIK__1576018__serial__876553__date__2016-05-05.txt.gz,False,False
1134,GZIP_y2016_s2000/CIK__1576018__serial__911863__date__2016-12-06.txt.gz,True,False
1135,GZIP_y2016_s2000/CIK__1576263__serial__894992__date__2016-08-04.txt.gz,False,False
1136,GZIP_y2016_s2000/CIK__1577189__serial__857307__date__2016-02-26.txt.gz,False,False
1137,GZIP_y2016_s2000/CIK__1577230__serial__857309__date__2016-02-22.txt.gz,False,False
1138,GZIP_y2016_s2000/CIK__1577230__serial__876588__date__2016-05-03.txt.gz,False,False
1139,GZIP_y2016_s2000/CIK__1577603__serial__895010__date__2016-08-26.txt.gz,False,False
1140,GZIP_y2016_s2000/CIK__1577916__serial__876595__date__2016-05-02.txt.gz,False,False
1141,GZIP_y2016_s2000/CIK__1578318__serial__857342__date__2016-02-26.txt.gz,True,False
1142,GZIP_y2016_s2000/CIK__1578735__serial__876613__date__2016-04-28.txt.gz,True,False
1143,GZIP_y2016_s2000/CIK__1578845__serial__895036__date__2016-08-02.txt.gz,False,False
1144,GZIP_y2016_s2000/CIK__1578845__serial__895037__date__2016-08-03.txt.gz,False,False
1145,GZIP_y2016_s2000/CIK__1578845__serial__911933__date__2016-10-31.txt.gz,False,False
1146,GZIP_y2016_s2000/CIK__1578845__serial__911937__date__2016-12-02.txt.gz,False,False
1147,GZIP_y2016_s2000/CIK__1579252__serial__857372__date__2016-03-01.txt.gz,False,False
1148,GZIP_y2016_s2000/CIK__1579412__serial__876645__date__2016-06-08.txt.gz,False,False
1149,GZIP_y2016_s2000/CIK__1579412__serial__895064__date__2016-08-17.txt.gz,False,False
1150,GZIP_y2016_s2000/CIK__1579412__serial__911955__date__2016-10-26.txt.gz,False,False
1151,GZIP_y2016_s2000/CIK__1579471__serial__857387__date__2016-01-28.txt.gz,False,False
1152,GZIP_y2016_s2000/CIK__1579877__serial__876660__date__2016-05-05.txt.gz,False,False
1153,GZIP_y2016_s2000/CIK__1580156__serial__895087__date__2016-09-23.txt.gz,True,False
1154,GZIP_y2016_s2000/CIK__1580608__serial__876682__date__2016-04-07.txt.gz,True,False
1155,GZIP_y2016_s2000/CIK__1581164__serial__912012__date__2016-12-12.txt.gz,False,False
1156,GZIP_y2016_s2000/CIK__1581720__serial__857438__date__2016-03-15.txt.gz,False,False
1157,GZIP_y2016_s2000/CIK__1582244__serial__876742__date__2016-04-22.txt.gz,False,True
1158,GZIP_y2016_s2000/CIK__1582341__serial__895169__date__2016-07-01.txt.gz,False,False
1159,GZIP_y2016_s2000/CIK__1582966__serial__876767__date__2016-06-08.txt.gz,False,False
1160,GZIP_y2016_s2000/CIK__1582982__serial__895195__date__2016-07-18.txt.gz,False,False
